NaN,Valley,O,,
NaN,Authority,O,,
NaN,in,O,,
NaN,2015,O,,
NaN,over,O,,
NaN,pollution,O,,
NaN,from,O,,
NaN,coal,O,,
NaN,ash,O,,
NaN,dumps,O,,
NaN,at,O,,
NaN,the,O,,
NaN,Gallatin,O,,
NaN,Fossil,O,,
NaN,Plant,O,,
NaN,.,O,,
Sentence 4,According,O,,
NaN,to,O,,
NaN,court,O,,
NaN,filings,O,,
NaN,,,O,
NaN,pollutants,O,,
NaN,leach,O,,
NaN,from,O,,
NaN,the,O,,
NaN,ash,O,,
NaN,into,O,,
NaN,the,O,,
NaN,groundwater,O,,
NaN,and,O,,
NaN,then,O,,
NaN,enter,O,,
NaN,the,O,,
NaN,Cumberland,O,,
NaN,River,O,,
NaN,,,O,
NaN,a,O,,
NaN,source,O,,
NaN,of,O,,
NaN,drinking,O,,
NaN,water,O,,
NaN,for,O,,
NaN,Nashville,O,,
NaN,.,O,,
Sentence 5,The,O,,
NaN,cleanup,O,,
NaN,is,O,,
NaN,expected,O,,
NaN,to,O,,
NaN,cost,O,,
NaN,about,O,,
NaN,$,O,,
NaN,640,O,,
NaN,million,O,,
NaN,and,O,,
NaN,be,O,,
NaN,finished,O,,
NaN,by,O,,
NaN,the,O,,
NaN,year,O,,
NaN,2040.The,O,,
NaN,Tennessee,O,,
NaN,Department,O,,
NaN,of,O,,
NaN,Environment,O,,
NaN,and,O,,
NaN,Conservation,O,,
NaN,and,O,,
NaN,the,O,,
NaN,environmental,O,,
NaN,groups,O,,
NaN,announced,O,,
NaN,a,O,,
NaN,settlement,O,,
NaN,with,O,,
NaN,TVA,O,,
NaN,on,O,,
NaN,Thursday,O,,
NaN,.,O,,
Sentence 6,The,O,,
NaN,utility,O,,
NaN,has,O,,
NaN,agreed,O,,
NaN,to,O,,
NaN,excavate,O,,
NaN,the,O,,
NaN,majority,O,,
NaN,of,O,,
NaN,the,O,,
NaN,coal,O,,
NaN,ash,O,,
NaN,stored,O,,
NaN,at,O,,
NaN,Gallatin,O,,
NaN,and,O,,
NaN,recycle,O,,
NaN,it,O,,
NaN,or,O,,
NaN,remove,O,,
NaN,it,O,,
NaN,to,O,,
NaN,a,O,,
NaN,lined,O,,
NaN,,,O,
NaN,permitted,O,,
NaN,landfill,O,,
NaN,.,O,,
Sentence 7,It,O,,
NaN,will,O,,
NaN,also,O,,
NaN,develop,O,,
NaN,a,O,,
NaN,plan,O,,
NaN,for,O,,
NaN,dealing,O,,
NaN,with,O,,
NaN,pollution,O,,
NaN,from,O,,
NaN,about,O,,
NaN,2.3,O,,
NaN,million,O,,
NaN,cubic,O,,
NaN,yards,O,,
NaN,(,O,,
NaN,1.7,O,,
NaN,million,O,,
NaN,cubic,O,,
NaN,meters,O,,
NaN,),O,,
NaN,of,O,,
NaN,ash,O,,
NaN,remaining,O,,
NaN,on,O,,
NaN,site,O,,
NaN,.,O,,
Sentence 8,TVA,O,,
NaN,,,O,
NaN,which,O,,
NaN,provides,O,,
NaN,power,O,,
NaN,to,O,,
NaN,more,O,,
NaN,than,O,,
NaN,10,O,,
NaN,million,O,,
NaN,people,O,,
NaN,in,O,,
NaN,parts,O,,
NaN,of,O,,
NaN,seven,O,,
NaN,Southern,O,,
NaN,states,O,,
NaN,,,O,
NaN,has,O,,
NaN,recently,O,,
NaN,come,O,,
NaN,under,O,,
NaN,increased,O,,
NaN,scrutiny,O,,
NaN,for,O,,
NaN,its,O,,
NaN,handling,O,,
NaN,of,O,,
NaN,coal,O,,
NaN,ash,O,,
NaN,,,O,
NaN,the,O,,
NaN,byproduct,O,,
NaN,of,O,,
NaN,burning,O,,
NaN,coal,O,,
NaN,for,O,,
NaN,power,O,,
NaN,.,O,,
Sentence 9,Speaking,O,,
NaN,at,O,,
NaN,the,O,,
NaN,Gallatin,O,,
NaN,plant,O,,
NaN,on,O,,
NaN,Thursday,O,,
NaN,,,O,
NaN,TVA,O,,
NaN,President,O,,
NaN,and,O,,
NaN,CEO,O,,
NaN,Jeff,O,,
NaN,Lyash,O,,
NaN,said,O,,
NaN,the,O,,
NaN,utility,O,,
NaN,is,O,,
NaN,committed,O,,
NaN,to,O,,
NaN,the,O,,
NaN,safe,O,,
NaN,handling,O,,
NaN,and,O,,
NaN,storage,O,,
NaN,of,O,,
NaN,coal,O,,
NaN,ash,O,,
NaN,at,O,,
NaN,its,O,,
NaN,plants,O,,
NaN,in,O,,
NaN,Tennessee,O,,
NaN,,,O,
NaN,Kentucky,O,,
NaN,and,O,,
NaN,Alabama,O,,
NaN,.,O,,
Sentence 10,But,O,,
NaN,he,O,,
NaN,said,O,,
NaN,other,O,,
NaN,old,O,,
NaN,,,O,
NaN,unlined,O,,
NaN,ash,O,,
NaN,pits,O,,
NaN,may,O,,
NaN,be,O,,
NaN,capped,O,,
NaN,and,O,,
NaN,left,O,,
NaN,in,O,,
NaN,place,O,,
NaN,if,O,,
NaN,the,O,,
NaN,utility,O,,
NaN,determines,O,,
NaN,it,O,,
NaN,is,O,,
NaN,safe,O,,
NaN,to,O,,
NaN,do,O,,
NaN,so,O,,
NaN,.,O,,
Sentence 11,The,O,,
NaN,Environmental,O,,
NaN,Protection,O,,
NaN,Agency,O,,
NaN,began,O,,
NaN,working,O,,
NaN,to,O,,
NaN,regulate,O,,
NaN,coal,O,,
NaN,ash,O,,
NaN,after,O,,
NaN,an,O,,
NaN,impoundment,O,,
NaN,failed,O,,
NaN,at,O,,
NaN,another,O,,
NaN,TVA,O,,
NaN,plant,O,,
NaN,in,O,,
NaN,Kingston,O,,
NaN,,,O,
NaN,spilling,O,,
NaN,5.4,O,,
NaN,million,O,,
NaN,cubic,O,,
NaN,yards,O,,
NaN,(,O,,
NaN,4.1,O,,
NaN,million,O,,
NaN,cubic,O,,
NaN,meters,O,,
NaN,),O,,
NaN,of,O,,
NaN,ash,O,,
NaN,into,O,,
NaN,the,O,,
NaN,Emory,O,,
NaN,River,O,,
NaN,and,O,,
NaN,surrounding,O,,
NaN,community,O,,
NaN,.,O,,
Sentence 12,The,O,,
NaN,EPA,O,,
NaN,released,O,,
NaN,regulations,O,,
NaN,in,O,,
NaN,2015,O,,
NaN,that,O,,
NaN,treat,O,,
NaN,coal,B-chem,,
NaN,ash,I-chem,,
NaN,more,O,,
NaN,like,O,,
NaN,household,O,,
NaN,garbage,O,,
NaN,than,O,,
NaN,a,O,,
NaN,hazardous,O,,
NaN,material,O,,
NaN,.,O,,
Sentence 13,But,O,,
NaN,since,O,,
NaN,then,O,,
NaN,,,O,
NaN,workers,O,,
NaN,involved,O,,
NaN,in,O,,
NaN,cleaning,O,,
NaN,up,O,,
NaN,the,O,,
NaN,spill,O,,
NaN,have,O,,
NaN,sued,O,,
NaN,the,O,,
NaN,contractor,O,,
NaN,that,O,,
NaN,TVA,O,,
NaN,hired,O,,
NaN,to,O,,
NaN,manage,O,,
NaN,the,O,,
NaN,job,O,,
NaN,,,O,
NaN,saying,O,,
NaN,chronic,O,,
NaN,exposure,O,,
NaN,to,O,,
NaN,the,O,,
NaN,ash,O,,
NaN,sickened,O,,
NaN,and,O,,
NaN,even,O,,
NaN,killed,O,,
NaN,some,O,,
NaN,workers,O,,
NaN,.,O,,
Sentence 14,The,O,,
NaN,parties,O,,
NaN,have,O,,
NaN,been,O,,
NaN,ordered,O,,
NaN,by,O,,
NaN,the,O,,
NaN,judge,O,,
NaN,to,O,,
NaN,try,O,,
NaN,to,O,,
NaN,mediate,O,,
NaN,a,O,,
NaN,settlement,O,,
NaN,.,O,,
Sentence 15,TVA,O,,
NaN,has,O,,
NaN,said,O,,
NaN,it,O,,
NaN,is,O,,
NaN,dewatering,O,,
NaN,its,O,,
NaN,coal,O,,
NaN,ash,O,,
NaN,dumps,O,,
NaN,to,O,,
NaN,help,O,,
NaN,prevent,O,,
NaN,leaching,O,,
NaN,,,O,
NaN,but,O,,
NaN,the,O,,
NaN,utility,O,,
NaN,has,O,,
NaN,resisted,O,,
NaN,calls,O,,
NaN,to,O,,
NaN,remove,O,,
NaN,all,O,,
NaN,ash,O,,
NaN,to,O,,
NaN,lined,O,,
NaN,landfills,O,,
NaN,.,O,,
Sentence 16,The,O,,
NaN,settlement,O,,
NaN,over,O,,
NaN,the,O,,
NaN,Gallatin,O,,
NaN,ash,O,,
NaN,is,O,,
NaN,subject,O,,
NaN,to,O,,
NaN,a,O,,
NaN,30-day,O,,
NaN,public,O,,
NaN,comment,O,,
NaN,period,O,,
NaN,and,O,,
NaN,the,O,,
NaN,approval,O,,
NaN,of,O,,
NaN,the,O,,
NaN,judge,O,,
NaN,overseeing,O,,
NaN,the,O,,
NaN,case,O,,
NaN,.,O,,
Sentence 17,Gary,O,,
NaN,Weatherford,O,,
NaN,is,O,,
NaN,president,O,,
NaN,of,O,,
NaN,the,O,,
NaN,Tennessee,O,,
NaN,Scenic,O,,
NaN,Rivers,O,,
NaN,Association,O,,
NaN,,,O,
NaN,one,O,,
NaN,of,O,,
NaN,the,O,,
NaN,groups,O,,
NaN,that,O,,
NaN,pushed,O,,
NaN,the,O,,
NaN,state,O,,
NaN,to,O,,
NaN,act,O,,
NaN,at,O,,
NaN,the,O,,
NaN,Gallatin,O,,
NaN,plant,O,,
NaN,.,O,,
Sentence 18,He,O,,
NaN,said,O,,
NaN,in,O,,
NaN,a,O,,
NaN,statement,O,,
NaN,that,O,,
NaN,the,O,,
NaN,settlement,O,,
NaN,is,O,,
NaN,an,O,,
NaN,example,O,,
NaN,of,O,,
NaN,the,O,,
NaN,difference,O,,
NaN,that,O,,
NaN,citizen,O,,
NaN,advocates,O,,
NaN,can,O,,
NaN,make,O,,
NaN,in,O,,
NaN,protecting,O,,
NaN,waterways.\“We,O,,
NaN,intend,O,,
NaN,to,O,,
NaN,continue,O,,
NaN,to,O,,
NaN,hold,O,,
NaN,TVA,O,,
NaN,responsible,O,,
NaN,as,O,,
NaN,it,O,,
NaN,pursues,O,,
NaN,the,O,,
NaN,appropriate,O,,
NaN,actions,O,,
NaN,needed,O,,
NaN,to,O,,
NaN,safely,O,,
NaN,remove,O,,
NaN,this,O,,
NaN,pollution,O,,
NaN,,,O,
NaN,and,O,,
NaN,we,O,,
NaN,hope,O,,
NaN,that,O,,
NaN,others,O,,
NaN,will,O,,
NaN,join,O,,
NaN,us,O,,
NaN,as,O,,
NaN,citizen,O,,
NaN,watchdogs,\,O,
NaN,”,O,,
Sentence 19,he,O,,
NaN,said,O,,
NaN,.,O,,
Sentence 1,HOUSTON,O,,
NaN,(,O,,
NaN,AP,O,,
NaN,),O,,
Sentence 2,An,O,,
NaN,emergency,O,,
NaN,dike,O,,
NaN,has,O,,
NaN,been,O,,
NaN,repaired,O,,
NaN,and,O,,
NaN,a,O,,
NaN,fire,O,,
NaN,-,O,,
NaN,damaged,O,,
NaN,petrochemical,O,,
NaN,tank,O,,
NaN,stabilized,O,,
NaN,during,O,,
NaN,cleanup,O,,
NaN,of,O,,
NaN,leaking,O,,
NaN,oil,O,,
NaN,products,O,,
NaN,that,O,,
NaN,closed,O,,
NaN,part,O,,
NaN,of,O,,
NaN,the,O,,
NaN,Houston,O,,
NaN,Ship,O,,
NaN,Channel,O,,
NaN,,,O,
NaN,the,O,,
NaN,operator,O,,
NaN,of,O,,
NaN,the,O,,
NaN,complex,O,,
NaN,said,O,,
NaN,Sunday,O,,
NaN,.,O,,
Sentence 3,Authorities,O,,
NaN,are,O,,
NaN,still,O,,
NaN,trying,O,,
NaN,to,O,,
NaN,determine,O,,
NaN,what,O,,
NaN,caused,O,,
NaN,a,O,,
NaN,March,O,,
NaN,17,O,,
NaN,fire,O,,
NaN,at,O,,
NaN,Intercontinental,O,,
NaN,Terminals,O,,
NaN,Company,O,,
NaN,’s,O,,
Sentence 4,Deer,O,,
NaN,Park,O,,
NaN,facility,O,,
NaN,,,O,
NaN,which,O,,
NaN,left,O,,
NaN,several,O,,
NaN,petrochemical,O,,
NaN,tanks,O,,
NaN,damaged,O,,
NaN,or,O,,
NaN,destroyed,O,,
NaN,.,O,,
Sentence 5,Some,O,,
NaN,tanks,O,,
NaN,leaked,O,,
NaN,oil,O,,
NaN,products,O,,
NaN,and,O,,
NaN,a,O,,
NaN,containment,O,,
NaN,area,O,,
NaN,was,O,,
NaN,breached,O,,
NaN,Friday,O,,
NaN,,,O,
NaN,leading,O,,
NaN,to,O,,
NaN,the,O,,
NaN,mixture,O,,
NaN,reaching,O,,
NaN,the,O,,
NaN,ship,O,,
NaN,channel,O,,
NaN,,,O,
NaN,said,O,,
NaN,Brent,O,,
NaN,Weber,O,,
NaN,,,O,
NaN,an,O,,
NaN,ITC,O,,
NaN,spokesman,O,,
NaN,.,O,,
Sentence 6,The,O,,
NaN,channel,O,,
NaN,\,O,,
Sentence 7,”,O,,
NaN,one,O,,
NaN,of,O,,
NaN,the,O,,
NaN,busiest,O,,
NaN,commercial,O,,
NaN,waterways,O,,
NaN,in,O,,
NaN,the,O,,
NaN,country\,O,,
NaN,”,O,,
NaN,was,O,,
NaN,closed,O,,
NaN,to,O,,
NaN,traffic,O,,
NaN,that,O,,
NaN,day,O,,
NaN,.,O,,
Sentence 8,Weber,O,,
NaN,said,O,,
NaN,the,O,,
NaN,berm,O,,
NaN,was,O,,
NaN,fixed,O,,
NaN,by,O,,
NaN,Sunday,O,,
NaN,.,O,,
Sentence 9,At,O,,
NaN,least,O,,
NaN,52,O,,
NaN,vessels,O,,
NaN,are,O,,
NaN,waiting,O,,
NaN,for,O,,
NaN,the,O,,
NaN,waterway,O,,
NaN,to,O,,
NaN,reopen,O,,
NaN,,,O,
NaN,and,O,,
NaN,the,O,,
NaN,U.S.,O,,
NaN,Coast,O,,
NaN,Guard,O,,
NaN,hopes,O,,
NaN,to,O,,
NaN,reopen,O,,
NaN,the,O,,
NaN,entire,O,,
NaN,Houston,O,,
NaN,Ship,O,,
NaN,Channel,O,,
NaN,by,O,,
NaN,Monday,O,,
NaN,morning,O,,
NaN,,,O,
NaN,U.S.,O,,
NaN,Coast,O,,
NaN,Guard,O,,
NaN,Petty,O,,
NaN,Officer,O,,
NaN,Kelly,O,,
NaN,Parker,O,,
NaN,said,O,,
NaN,.,O,,
Sentence 10,The,O,,
NaN,massive,O,,
NaN,fire,O,,
NaN,more,O,,
NaN,than,O,,
NaN,a,O,,
NaN,week,O,,
NaN,ago,O,,
NaN,thrust,O,,
NaN,plumes,O,,
NaN,of,O,,
NaN,black,O,,
NaN,smoke,O,,
NaN,into,O,,
NaN,the,O,,
NaN,air,O,,
NaN,and,O,,
NaN,burned,O,,
NaN,on,O,,
NaN,and,O,,
NaN,off,O,,
NaN,for,O,,
NaN,days,O,,
NaN,.,O,,
Sentence 11,Harris,O,,
NaN,County,O,,
NaN,and,O,,
NaN,ITC,O,,
NaN,officials,O,,
NaN,initially,O,,
NaN,said,O,,
NaN,air,O,,
NaN,quality,O,,
NaN,was,O,,
NaN,not,O,,
NaN,affected,O,,
NaN,by,O,,
NaN,the,O,,
NaN,blaze,O,,
NaN,,,O,
NaN,but,O,,
NaN,by,O,,
NaN,Thursday,O,,
NaN,the,O,,
NaN,National,O,,
NaN,Guard,O,,
NaN,was,O,,
NaN,called,O,,
NaN,in,O,,
NaN,and,O,,
NaN,residents,O,,
NaN,were,O,,
NaN,warned,O,,
NaN,to,O,,
NaN,stay,O,,
NaN,inside,O,,
NaN,for,O,,
NaN,their,O,,
NaN,own,O,,
NaN,safety,O,,
NaN,because,O,,
NaN,of,O,,
NaN,high,O,,
NaN,levels,O,,
NaN,of,O,,
NaN,benzene,B-chem,,
NaN,in,O,,
NaN,the,O,,
NaN,air,O,,
NaN,.,O,,
Sentence 12,The,O,,
NaN,chemical,O,,
NaN,evaporates,O,,
NaN,quickly,O,,
NaN,and,O,,
NaN,can,O,,
NaN,cause,O,,
NaN,drowsiness,O,,
NaN,,,O,
NaN,dizziness,O,,
NaN,,,O,
NaN,rapid,O,,
NaN,heartbeat,O,,
NaN,,,O,
NaN,and,O,,
NaN,headaches,O,,
NaN,,,O,
NaN,with,O,,
NaN,worse,O,,
NaN,symptoms,O,,
NaN,at,O,,
NaN,higher,O,,
NaN,levels,O,,
NaN,of,O,,
NaN,exposure,O,,
NaN,.,O,,
Sentence 13,Weber,O,,
NaN,said,O,,
NaN,Sunday,O,,
NaN,that,O,,
NaN,the,O,,
NaN,company,O,,
NaN,had,O,,
NaN,been,O,,
NaN,concerned,O,,
NaN,about,O,,
NaN,the,O,,
NaN,possibility,O,,
NaN,of,O,,
NaN,benzene,O,,
NaN,fumes,O,,
NaN,escaping,O,,
NaN,one,O,,
NaN,tank,O,,
NaN,damaged,O,,
NaN,in,O,,
NaN,the,O,,
NaN,fire,O,,
NaN,that,O,,
NaN,contained,O,,
NaN,pyrolysis,O,,
NaN,gasoline,O,,
NaN,.,O,,
Sentence 14,Starting,O,,
NaN,Saturday,O,,
NaN,,,O,
NaN,officials,O,,
NaN,were,O,,
NaN,pumping,O,,
NaN,the,O,,
NaN,flammable,O,,
NaN,gas,O,,
NaN,out,O,,
NaN,of,O,,
NaN,the,O,,
NaN,tank,O,,
NaN,to,O,,
NaN,reduce,O,,
NaN,that,O,,
NaN,risk,O,,
NaN,.,O,,
Sentence 15,That,O,,
NaN,container,O,,
NaN,has,O,,
NaN,been,O,,
NaN,secured,O,,
NaN,and,O,,
NaN,air,O,,
NaN,monitoring,O,,
NaN,continues,O,,
NaN,,,O,
NaN,Weber,O,,
NaN,said.\“We,O,,
NaN,are,O,,
NaN,in,O,,
NaN,a,O,,
NaN,safe,O,,
NaN,place,O,,
NaN,as,O,,
NaN,far,O,,
NaN,as,O,,
NaN,protecting,O,,
NaN,our,O,,
NaN,responders,O,,
NaN,and,O,,
NaN,protecting,O,,
NaN,the,O,,
NaN,community,\,O,
Sentence 16,”,O,,
NaN,Weber,O,,
NaN,told,O,,
NaN,a,O,,
NaN,news,O,,
NaN,conference,O,,
NaN,Sunday,O,,
NaN,morning,O,,
NaN,.,O,,
Sentence 17,He,O,,
NaN,did,O,,
NaN,n’t,O,,
NaN,elaborate,O,,
NaN,.,O,,
Sentence 18,Company,O,,
NaN,officials,O,,
NaN,say,O,,
NaN,no,O,,
NaN,pyrolysis,O,,
NaN,gas,O,,
NaN,leaked,O,,
NaN,from,O,,
NaN,the,O,,
NaN,tank,O,,
NaN,into,O,,
NaN,the,O,,
NaN,water,O,,
NaN,.,O,,
Sentence 19,A,O,,
NaN,statement,O,,
NaN,Sunday,O,,
NaN,from,O,,
NaN,Harris,O,,
NaN,County,O,,
NaN,Public,O,,
NaN,Health,O,,
NaN,said,O,,
NaN,there,O,,
NaN,continues,O,,
NaN,to,O,,
NaN,be,O,,
NaN,a,O,,
NaN,low,O,,
NaN,health,O,,
NaN,risk,O,,
NaN,to,O,,
NaN,the,O,,
NaN,general,O,,
NaN,public,O,,
NaN,.,O,,
Sentence 20,Some,O,,
NaN,tanks,O,,
NaN,were,O,,
NaN,significantly,O,,
NaN,damaged,O,,
NaN,while,O,,
NaN,others,O,,
NaN,have,O,,
NaN,very,O,,
NaN,little,O,,
NaN,product,O,,
NaN,left,O,,
NaN,in,O,,
NaN,them,O,,
NaN,,,O,
NaN,Weber,O,,
NaN,said,O,,
NaN,.,O,,
Sentence 21,Crews,O,,
NaN,will,O,,
NaN,be,O,,
NaN,going,O,,
NaN,through,O,,
NaN,each,O,,
NaN,tank,O,,
NaN,to,O,,
NaN,remove,O,,
NaN,any,O,,
NaN,leftover,O,,
NaN,product,O,,
NaN,.,O,,
Sentence 22,Oil,O,,
NaN,products,O,,
NaN,could,O,,
NaN,be,O,,
NaN,seen,O,,
NaN,along,O,,
NaN,a,O,,
NaN,2-mile,O,,
NaN,(,O,,
NaN,3-kilometer,O,,
NaN,),O,,
NaN,stretch,O,,
NaN,of,O,,
NaN,the,O,,
NaN,waterway,O,,
NaN,,,O,
NaN,according,O,,
NaN,to,O,,
NaN,Lt,O,,
NaN,.,O,,
NaN,Cmdr,O,,
NaN,.,O,,
Sentence 23,Jarod,O,,
NaN,Toczko,O,,
NaN,,,O,
NaN,another,O,,
NaN,Coast,O,,
NaN,Guard,O,,
NaN,spokesman,O,,
NaN,.,O,,
Sentence 24,Most,O,,
NaN,of,O,,
NaN,the,O,,
NaN,product,O,,
NaN,reached,O,,
NaN,a,O,,
NaN,bayou,O,,
NaN,but,O,,
NaN,oil,O,,
NaN,booms,O,,
NaN,were,O,,
NaN,helping,O,,
NaN,to,O,,
NaN,protect,O,,
NaN,the,O,,
NaN,area.\“The,O,,
NaN,majority,O,,
NaN,of,O,,
NaN,the,O,,
NaN,product,O,,
NaN,is,O,,
NaN,contained,O,,
NaN,with,O,,
NaN,booms,\,O,
NaN,”,O,,
NaN,Toczko,O,,
NaN,said,O,,
NaN,.,O,,
Sentence 25,About,O,,
NaN,60,B-quant,O,
NaN,gallons,I-quant,,
NaN,of,O,,
NaN,oil,B-chem,,
NaN,product,O,,
NaN,had,O,,
NaN,been,O,,
NaN,recovered,O,,
NaN,from,O,,
NaN,the,O,,
NaN,water,O,,
NaN,by,O,,
NaN,Sunday,O,,
NaN,,,O,
NaN,he,O,,
NaN,said,O,,
NaN,.,O,,
Sentence 26,Texas,O,,
NaN,Attorney,O,,
NaN,General,O,,
NaN,Ken,O,,
NaN,Paxton,O,,
NaN,said,O,,
NaN,Friday,O,,
NaN,that,O,,
NaN,ITC,O,,
NaN,has,O,,
NaN,a,O,,
NaN,history,O,,
NaN,of,O,,
NaN,environmental,O,,
NaN,violations,O,,
NaN,and,O,,
NaN,filed,O,,
NaN,a,O,,
NaN,lawsuit,O,,
NaN,against,O,,
NaN,the,O,,
NaN,company,O,,
NaN,,,O,
NaN,vowing,O,,
NaN,to,O,,
NaN,hold,O,,
NaN,it,O,,
NaN,\“accountable,O,,
NaN,for,O,,
NaN,the,O,,
NaN,damage,O,,
NaN,it,O,,
NaN,has,O,,
NaN,done,O,,
NaN,to,O,,
NaN,our,O,,
NaN,environment.\,O,,
NaN,”,O,,
Sentence 1,TRENTON,O,,
NaN,,,O,
NaN,N.J.,O,,
NaN,(,O,,
NaN,AP,O,,
NaN,),O,,
Sentence 2,New,O,,
NaN,Jersey,O,,
NaN,is,O,,
NaN,ordering,O,,
NaN,five,O,,
NaN,companies,O,,
NaN,that,O,,
NaN,manufacture,O,,
NaN,chemicals,O,,
NaN,used,O,,
NaN,to,O,,
NaN,stain,O,,
NaN,-,O,,
NaN,proof,O,,
NaN,clothing,O,,
NaN,and,O,,
NaN,produce,O,,
NaN,non,O,,
NaN,-,O,,
NaN,stick,O,,
NaN,cookware,O,,
NaN,to,O,,
NaN,spend,O,,
NaN,what,O,,
NaN,could,O,,
NaN,be,O,,
NaN,hundreds,O,,
NaN,of,O,,
NaN,millions,O,,
NaN,of,O,,
NaN,dollars,O,,
NaN,to,O,,
NaN,clean,O,,
NaN,up,O,,
NaN,contamination,O,,
NaN,from,O,,
NaN,the,O,,
NaN,substances,O,,
NaN,.,O,,
Sentence 3,The,O,,
NaN,state,O,,
NaN,Department,O,,
NaN,of,O,,
NaN,Environmental,O,,
NaN,Protection,O,,
NaN,Mo,O,,
NaN,ordered,O,,
NaN,the,O,,
NaN,manufacturers,O,,
NaN,Monday,O,,
NaN,to,O,,
NaN,provide,O,,
NaN,a,O,,
NaN,detailed,O,,
NaN,account,O,,
NaN,of,O,,
NaN,their,O,,
NaN,use,O,,
NaN,and,O,,
NaN,discharge,O,,
NaN,of,O,,
NaN,so,O,,
NaN,-,O,,
NaN,called,O,,
NaN,PFAS,B-chem,,
NaN,substances,I-chem,,
NaN,over,O,,
NaN,the,O,,
NaN,years,O,,
NaN,.,O,,
Sentence 4,The,O,,
NaN,firms,O,,
NaN,\,O,,
Sentence 5,”,O,,
NaN,Solvay,O,,
NaN,,,O,
NaN,DuPont,O,,
NaN,,,O,
NaN,Dow,O,,
NaN,DuPont,O,,
NaN,,,O,
NaN,Chemours,O,,
NaN,and,O,,
NaN,3,O,,
NaN,M,O,,
NaN,\,O,,
NaN,”,O,,
NaN,also,O,,
NaN,must,O,,
NaN,pay,O,,
NaN,to,O,,
NaN,clean,O,,
NaN,up,O,,
NaN,any,O,,
NaN,contamination,O,,
NaN,they,O,,
NaN,caused,O,,
NaN,.,O,,
Sentence 6,If,O,,
NaN,they,O,,
NaN,refuse,O,,
NaN,or,O,,
NaN,drag,O,,
NaN,their,O,,
NaN,feet,O,,
NaN,,,O,
NaN,they,O,,
NaN,could,O,,
NaN,be,O,,
NaN,charged,O,,
NaN,three,O,,
NaN,times,O,,
NaN,the,O,,
NaN,amount,O,,
NaN,of,O,,
NaN,money,O,,
NaN,the,O,,
NaN,state,O,,
NaN,spends,O,,
NaN,to,O,,
NaN,deal,O,,
NaN,with,O,,
NaN,the,O,,
NaN,problem,O,,
NaN,.,O,,
Sentence 7,The,O,,
NaN,substances,O,,
NaN,are,O,,
NaN,sometimes,O,,
NaN,called,O,,
NaN,\“forever,O,,
NaN,chemicals\,O,,
NaN,”,O,,
NaN,because,O,,
NaN,they,O,,
NaN,do,O,,
NaN,not,O,,
NaN,break,O,,
NaN,down,O,,
NaN,,,O,
NaN,and,O,,
NaN,tend,O,,
NaN,to,O,,
NaN,accumulate,O,,
NaN,in,O,,
NaN,the,O,,
NaN,air,O,,
NaN,,,O,
NaN,water,O,,
NaN,,,O,
NaN,soil,O,,
NaN,and,O,,
NaN,even,O,,
NaN,fish,O,,
NaN,.,O,,
Sentence 8,They,O,,
NaN,can,O,,
NaN,harm,O,,
NaN,fetuses,O,,
NaN,and,O,,
NaN,newborns,O,,
NaN,,,O,
NaN,and,O,,
NaN,have,O,,
NaN,been,O,,
NaN,associated,O,,
NaN,with,O,,
NaN,kidney,O,,
NaN,and,O,,
NaN,testicular,O,,
NaN,cancer,O,,
NaN,,,O,
NaN,auto,O,,
NaN,-,O,,
NaN,immune,O,,
NaN,illnesses,O,,
NaN,and,O,,
NaN,decreased,O,,
NaN,response,O,,
NaN,to,O,,
NaN,vaccines,O,,
NaN,,,O,
NaN,according,O,,
NaN,to,O,,
NaN,the,O,,
NaN,state,O,,
NaN,.,O,,
Sentence 9,They,O,,
NaN,have,O,,
NaN,been,O,,
NaN,used,O,,
NaN,for,O,,
NaN,more,O,,
NaN,than,O,,
NaN,60,O,,
NaN,years,O,,
NaN,and,O,,
NaN,have,O,,
NaN,become,O,,
NaN,staples,O,,
NaN,of,O,,
NaN,modern,O,,
NaN,life,O,,
NaN,for,O,,
NaN,consumers,O,,
NaN,who,O,,
NaN,want,O,,
NaN,to,O,,
NaN,protect,O,,
NaN,their,O,,
NaN,clothing,O,,
NaN,from,O,,
NaN,stains,O,,
NaN,or,O,,
NaN,water,O,,
NaN,,,O,
NaN,and,O,,
NaN,prevent,O,,
NaN,food,O,,
NaN,from,O,,
NaN,sticking,O,,
NaN,to,O,,
NaN,cookware,O,,
NaN,.,O,,
Sentence 10,They,O,,
NaN,have,O,,
NaN,been,O,,
NaN,used,O,,
NaN,in,O,,
NaN,brands,O,,
NaN,such,O,,
NaN,as,O,,
NaN,Stainmaster,O,,
NaN,,,O,
NaN,Scotchgard,O,,
NaN,,,O,
NaN,Teflon,O,,
NaN,,,O,
NaN,Gore,O,,
NaN,-,O,,
NaN,Tex,O,,
NaN,,,O,
NaN,and,O,,
NaN,Tyvek,O,,
NaN,,,O,
NaN,according,O,,
NaN,to,O,,
NaN,the,O,,
NaN,state,O,,
NaN,Department,O,,
NaN,of,O,,
NaN,Environmental,O,,
NaN,Protection.\“In,O,,
NaN,issuing,O,,
NaN,this,O,,
NaN,directive,O,,
NaN,,,O,
NaN,we,O,,
NaN,are,O,,
NaN,putting,O,,
NaN,these,O,,
NaN,five,O,,
NaN,companies,O,,
NaN,on,O,,
